mkt_event_id,event_ts,user_id,channel,campaign_id,event_type
m_000002775,2026-01-28T22:10:01Z,u_003051,email,new_content_alert,sent
m_000002776,2026-01-27T02:48:58Z,u_002782,sms,stress_relief_program,sent
m_000002777,2026-01-28T04:06:29Z,u_000752,sms,sleep_challenge,sent
m_000002778,2026-01-28T14:15:00Z,u_000916,sms,new_content_alert,delivered
m_000002779,2026-02-01T11:57:40Z,u_000604,push,stress_relief_program,delivered
m_000002780,2026-02-02T07:59:02Z,u_003733,email,sleep_challenge,sent
m_000002781,2026-01-31T15:30:10Z,u_003848,sms,sleep_challenge,sent
m_000002782,2026-01-30T10:57:56Z,u_000704,email,stress_relief_program,sent
m_000002783,2026-01-26T20:16:00Z,u_003612,sms,weekly_digest,sent
m_000002784,2026-01-28T03:19:35Z,u_003364,push,weight_loss_series,sent
m_000002785,2026-02-02T11:58:08Z,u_004222,email,new_content_alert,delivered
m_000002786,2026-02-02T00:40:53Z,u_003541,sms,new_content_alert,sent
m_000002787,2026-01-28T09:05:40Z,u_002273,sms,stress_relief_program,sent
m_000002788,2026-01-30T10:07:07Z,u_001493,push,sleep_challenge,delivered
m_000002789,2026-02-01T17:11:47Z,u_002756,email,weekly_digest,opened
m_000002790,2026-01-30T10:41:20Z,u_002850,email,sleep_challenge,sent
m_000002791,2026-01-29T02:46:51Z,u_004250,push,new_content_alert,delivered
m_000002792,2026-01-27T13:30:19Z,u_004028,sms,heart_health_month,sent
m_000002793,2026-02-02T13:24:50Z,u_004010,push,sleep_challenge,sent
m_000002794,2026-01-28T19:38:53Z,u_001839,push,sleep_challenge,delivered
m_000002795,2026-02-01T10:46:21Z,u_002976,sms,heart_health_month,sent
m_000002796,2026-02-02T08:03:06Z,u_004077,sms,heart_health_month,sent
m_000002797,2026-01-29T10:26:12Z,u_000018,push,stress_relief_program,opened
m_000002798,2026-01-26T23:47:40Z,u_002607,push,new_content_alert,sent
m_000002799,2026-01-30T00:01:31Z,u_000952,sms,new_content_alert,delivered
m_000002800,2026-01-31T23:47:50Z,u_003869,push,weight_loss_series,sent
m_000002801,2026-01-30T18:16:09Z,u_001224,email,weekly_digest,sent
m_000002802,2026-01-30T16:48:51Z,u_004691,email,sleep_challenge,sent
m_000002803,2026-02-01T12:08:07Z,u_001961,push,weekly_digest,sent
m_000002804,2026-01-28T12:04:50Z,u_004462,push,heart_health_month,sent
m_000002805,2026-01-31T20:59:37Z,u_003657,email,weekly_digest,opened
m_000002806,2026-01-29T06:53:21Z,u_003380,email,new_content_alert,sent
m_000002807,2026-01-27T05:00:17Z,u_001484,email,stress_relief_program,sent
m_000002808,2026-02-01T03:14:58Z,u_002068,push,weight_loss_series,delivered
m_000002809,2026-01-29T05:02:36Z,u_000373,sms,stress_relief_program,sent
m_000002810,2026-02-02T00:30:05Z,u_003353,email,sleep_challenge,sent
m_000002811,2026-01-31T04:29:05Z,u_002625,email,stress_relief_program,delivered
m_000002812,2026-01-31T12:42:35Z,u_003409,email,new_content_alert,sent
m_000002813,2026-01-28T09:40:17Z,u_001617,push,heart_health_month,sent
m_000002814,2026-01-29T23:22:56Z,u_001138,email,weekly_digest,delivered
m_000002815,2026-02-01T01:32:42Z,u_002295,sms,weekly_digest,opened
m_000002816,2026-01-27T23:34:33Z,u_002211,push,stress_relief_program,sent
m_000002817,2026-01-27T06:15:52Z,u_003493,sms,stress_relief_program,sent
m_000002818,2026-01-27T13:21:55Z,u_003273,push,weekly_digest,sent
m_000002819,2026-01-28T09:47:35Z,u_000139,push,new_content_alert,clicked
m_000002820,2026-01-30T11:48:31Z,u_002874,push,weight_loss_series,opened
m_000002821,2026-01-30T19:22:11Z,u_000042,push,stress_relief_program,opened
m_000002822,2026-01-31T12:49:01Z,u_000353,email,stress_relief_program,opened
m_000002823,2026-01-30T22:51:18Z,u_000064,push,stress_relief_program,sent
m_000002824,2026-02-01T22:55:22Z,u_004738,email,weekly_digest,sent
m_000002825,2026-02-02T10:56:12Z,u_004056,email,stress_relief_program,opened
m_000002826,2026-02-01T12:14:57Z,u_004794,email,new_content_alert,sent
m_000002827,2026-02-02T08:50:00Z,u_004224,email,stress_relief_program,sent
m_000002828,2026-01-29T11:18:58Z,u_000444,push,weight_loss_series,sent
m_000002829,2026-01-28T21:37:51Z,u_002282,sms,heart_health_month,sent
m_000002830,2026-01-28T03:20:12Z,u_000690,email,weekly_digest,sent
m_000002831,2026-01-29T06:25:04Z,u_004099,sms,new_content_alert,sent
m_000002832,2026-01-28T18:36:50Z,u_003099,sms,weight_loss_series,delivered
m_000002833,2026-02-01T04:26:40Z,u_004657,push,heart_health_month,sent
m_000002834,2026-02-02T08:12:02Z,u_003090,push,sleep_challenge,sent
m_000002835,2026-02-02T00:40:51Z,u_004409,push,weight_loss_series,sent
m_000002836,2026-02-01T21:06:38Z,u_003587,email,stress_relief_program,delivered
m_000002837,2026-01-30T23:50:33Z,u_004223,email,heart_health_month,sent
m_000002838,2026-01-30T19:07:40Z,u_004855,email,stress_relief_program,sent
m_000002839,2026-01-28T17:53:05Z,u_002992,email,weekly_digest,delivered
m_000002840,2026-01-27T21:25:57Z,u_003433,email,sleep_challenge,sent
m_000002841,2026-02-01T17:24:03Z,u_004708,push,new_content_alert,sent
m_000002842,2026-01-31T15:47:57Z,u_003714,push,new_content_alert,sent
m_000002843,2026-01-30T01:43:04Z,u_003227,email,stress_relief_program,sent
m_000002844,2026-01-27T13:29:08Z,u_004226,push,weight_loss_series,sent
m_000002845,2026-01-31T20:10:59Z,u_001462,push,heart_health_month,sent
m_000002846,2026-02-02T00:26:18Z,u_000276,email,weight_loss_series,sent
m_000002847,2026-01-31T17:08:06Z,u_003506,sms,heart_health_month,delivered
m_000002848,2026-01-29T15:10:51Z,u_001171,push,sleep_challenge,clicked
m_000002849,2026-01-30T19:47:06Z,u_003007,email,heart_health_month,sent
m_000002850,2026-02-01T02:24:30Z,u_003941,push,weight_loss_series,opened
m_000002851,2026-01-29T15:11:52Z,u_000008,sms,heart_health_month,clicked
m_000002852,2026-02-01T02:55:55Z,u_002123,email,weight_loss_series,delivered
m_000002853,2026-02-01T13:08:22Z,u_004254,sms,heart_health_month,sent
m_000002854,2026-01-27T11:54:34Z,u_002613,push,stress_relief_program,clicked
m_000002855,2026-01-31T22:07:21Z,u_000389,email,new_content_alert,delivered
m_000002856,2026-01-31T05:04:56Z,u_004266,email,weight_loss_series,sent
m_000002857,2026-01-28T20:42:13Z,u_003572,push,heart_health_month,sent
m_000002858,2026-01-29T19:25:19Z,u_002539,sms,stress_relief_program,sent
m_000002859,2026-01-30T01:19:52Z,u_003035,push,stress_relief_program,sent
m_000002860,2026-01-27T20:39:52Z,u_004202,push,stress_relief_program,sent
m_000002861,2026-01-31T21:24:08Z,u_000608,sms,stress_relief_program,sent
m_000002862,2026-01-29T23:30:02Z,u_002923,sms,weight_loss_series,sent
m_000002863,2026-01-29T14:38:13Z,u_001229,sms,new_content_alert,clicked
m_000002864,2026-01-27T10:13:23Z,u_003153,email,sleep_challenge,sent
m_000002865,2026-01-30T02:39:43Z,u_001642,email,stress_relief_program,opened
m_000002866,2026-01-31T14:46:03Z,u_004198,sms,weekly_digest,sent
m_000002867,2026-02-01T07:41:50Z,u_000203,email,new_content_alert,sent
m_000002868,2026-01-27T03:39:47Z,u_003877,email,sleep_challenge,sent
m_000002869,2026-01-31T23:47:58Z,u_000857,push,weight_loss_series,sent
m_000002870,2026-02-02T16:44:04Z,u_002355,push,sleep_challenge,sent
m_000002871,2026-02-02T10:08:17Z,u_000501,email,weight_loss_series,sent
m_000002872,2026-01-29T23:34:47Z,u_002413,email,weekly_digest,sent
m_000002873,2026-01-28T17:19:25Z,u_004773,sms,weight_loss_series,opened
m_000002874,2026-01-28T15:32:01Z,u_000825,push,weekly_digest,delivered
m_000002875,2026-01-27T19:00:45Z,u_002272,email,stress_relief_program,sent
m_000002876,2026-01-29T23:46:44Z,u_003583,email,weekly_digest,sent
m_000002877,2026-01-27T02:03:48Z,u_004785,push,sleep_challenge,delivered
m_000002878,2026-01-27T17:41:51Z,u_001002,sms,stress_relief_program,sent
m_000002879,2026-01-30T16:47:45Z,u_003788,email,weight_loss_series,sent
m_000002880,2026-02-02T01:36:30Z,u_003656,email,stress_relief_program,delivered
m_000002881,2026-01-29T08:59:22Z,u_004808,push,weight_loss_series,clicked
m_000002882,2026-01-27T05:58:32Z,u_001766,email,weekly_digest,delivered
m_000002883,2026-01-31T11:55:53Z,u_001874,sms,stress_relief_program,sent
m_000002884,2026-01-30T00:44:59Z,u_004382,push,weight_loss_series,clicked
m_000002885,2026-02-01T13:15:39Z,u_001090,email,heart_health_month,delivered
m_000002886,2026-01-28T01:13:27Z,u_003687,push,weight_loss_series,sent
m_000002887,2026-01-30T02:07:04Z,u_003621,email,weight_loss_series,sent
m_000002888,2026-01-27T21:46:10Z,u_004875,email,weight_loss_series,sent
m_000002889,2026-02-02T08:03:51Z,u_001594,email,new_content_alert,delivered
m_000002890,2026-01-31T18:57:13Z,u_002504,email,weight_loss_series,sent
m_000002891,2026-02-02T14:49:10Z,u_002159,push,weight_loss_series,sent
m_000002892,2026-02-01T01:41:18Z,u_000476,sms,new_content_alert,delivered
m_000002893,2026-01-26T22:51:01Z,u_003035,push,new_content_alert,sent
m_000002894,2026-02-02T18:59:11Z,u_003497,push,heart_health_month,delivered
m_000002895,2026-01-28T04:38:15Z,u_004455,email,sleep_challenge,delivered
m_000002896,2026-01-28T15:36:27Z,u_001551,email,weight_loss_series,delivered
m_000002897,2026-01-28T23:28:59Z,u_003906,sms,weekly_digest,sent
m_000002898,2026-01-31T00:49:28Z,u_001880,sms,sleep_challenge,clicked
m_000002899,2026-02-02T12:17:07Z,u_003148,push,weight_loss_series,sent
m_000002900,2026-01-27T16:51:03Z,u_004303,push,weekly_digest,opened
m_000002901,2026-01-29T09:35:01Z,u_004113,sms,heart_health_month,clicked
m_000002902,2026-01-30T16:35:42Z,u_000048,push,weight_loss_series,delivered
m_000002903,2026-01-27T00:14:13Z,u_004825,push,new_content_alert,sent
m_000002904,2026-01-28T06:23:43Z,u_002183,email,weekly_digest,delivered
m_000002905,2026-01-27T21:57:46Z,u_000980,push,weekly_digest,sent
m_000002906,2026-01-29T23:05:32Z,u_002014,email,stress_relief_program,delivered
m_000002907,2026-02-02T17:14:34Z,u_004988,email,heart_health_month,sent
m_000002908,2026-01-26T23:27:25Z,u_003734,sms,sleep_challenge,delivered
m_000002909,2026-01-29T23:11:39Z,u_001957,push,weight_loss_series,delivered
m_000002910,2026-01-31T15:58:24Z,u_004226,sms,stress_relief_program,delivered
m_000002911,2026-01-30T00:36:53Z,u_000137,email,weekly_digest,opened
m_000002912,2026-01-30T01:10:42Z,u_002707,email,stress_relief_program,sent
m_000002913,2026-02-01T18:50:45Z,u_004926,sms,stress_relief_program,clicked
m_000002914,2026-01-31T02:34:13Z,u_003394,push,weekly_digest,sent
m_000002915,2026-01-29T07:16:56Z,u_004366,email,sleep_challenge,opened
m_000002916,2026-02-02T13:17:14Z,u_004534,push,weight_loss_series,sent
m_000002917,2026-01-30T09:20:04Z,u_003465,push,weekly_digest,sent
m_000002918,2026-01-31T02:18:03Z,u_000198,email,weight_loss_series,unsubscribed
m_000002919,2026-01-29T19:09:54Z,u_004789,push,heart_health_month,sent
m_000002920,2026-01-31T14:03:16Z,u_001208,push,heart_health_month,delivered
m_000002921,2026-02-01T12:45:34Z,u_000168,email,heart_health_month,opened
m_000002922,2026-01-29T20:58:08Z,u_004963,push,new_content_alert,delivered
m_000002923,2026-01-31T01:28:17Z,u_001624,push,new_content_alert,sent
m_000002924,2026-02-02T05:16:45Z,u_004386,sms,stress_relief_program,delivered
m_000002925,2026-01-31T00:14:50Z,u_002678,sms,sleep_challenge,sent
m_000002926,2026-01-28T10:37:32Z,u_004817,sms,new_content_alert,delivered
m_000002927,2026-01-26T22:02:20Z,u_003783,push,weight_loss_series,sent
m_000002928,2026-01-31T07:18:47Z,u_000153,sms,heart_health_month,sent
m_000002929,2026-01-31T13:55:06Z,u_001788,push,sleep_challenge,sent
m_000002930,2026-02-01T03:16:12Z,u_000150,email,new_content_alert,sent
m_000002931,2026-01-30T20:09:47Z,u_001147,push,sleep_challenge,sent
m_000002932,2026-01-31T17:05:01Z,u_002505,push,sleep_challenge,opened
m_000002933,2026-02-01T15:35:35Z,u_004021,email,stress_relief_program,opened
m_000002934,2026-02-02T13:20:16Z,u_003094,sms,stress_relief_program,delivered
m_000002935,2026-01-28T08:44:33Z,u_001029,push,stress_relief_program,sent
m_000002936,2026-02-02T02:48:32Z,u_003336,push,heart_health_month,clicked
m_000002937,2026-01-27T11:19:44Z,u_004139,email,weight_loss_series,sent
m_000002938,2026-01-29T04:50:04Z,u_001733,push,weekly_digest,sent
m_000002939,2026-01-30T16:46:20Z,u_003344,push,new_content_alert,sent
m_000002940,2026-01-28T00:21:48Z,u_003669,sms,stress_relief_program,sent
m_000002941,2026-01-29T18:27:41Z,u_003795,sms,weekly_digest,sent
m_000002942,2026-01-30T01:52:58Z,u_001341,push,new_content_alert,sent
m_000002943,2026-01-29T01:21:39Z,u_001293,email,weekly_digest,sent
m_000002944,2026-01-28T18:47:21Z,u_000280,push,new_content_alert,sent
m_000002945,2026-01-29T23:53:48Z,u_001383,push,sleep_challenge,clicked
m_000002946,2026-01-27T07:59:20Z,u_001291,push,sleep_challenge,opened
m_000002947,2026-01-29T01:49:39Z,u_003692,sms,stress_relief_program,sent
m_000002948,2026-02-02T12:38:30Z,u_002935,email,new_content_alert,delivered
m_000002949,2026-01-29T21:41:48Z,u_004822,sms,weekly_digest,delivered
m_000002950,2026-01-29T23:47:46Z,u_001604,email,heart_health_month,sent
m_000002951,2026-01-28T09:56:22Z,u_002333,sms,weekly_digest,sent
m_000002952,2026-01-30T04:42:34Z,u_002763,sms,sleep_challenge,delivered
m_000002953,2026-02-01T19:48:39Z,u_004292,sms,stress_relief_program,opened
m_000002954,2026-02-02T16:56:15Z,u_002995,sms,new_content_alert,sent
m_000002955,2026-02-01T17:24:59Z,u_003355,sms,weekly_digest,sent
m_000002956,2026-02-01T11:57:22Z,u_001636,sms,new_content_alert,sent
m_000002957,2026-01-30T01:56:50Z,u_002471,sms,new_content_alert,opened
m_000002958,2026-01-27T06:42:22Z,u_002423,sms,sleep_challenge,sent
m_000002959,2026-01-29T17:22:20Z,u_001540,sms,weight_loss_series,sent
m_000002960,2026-01-31T12:09:05Z,u_003248,email,heart_health_month,delivered
m_000002961,2026-01-28T10:27:39Z,u_003214,email,new_content_alert,sent
m_000002962,2026-01-28T07:15:15Z,u_004557,push,stress_relief_program,opened
m_000002963,2026-01-28T09:53:34Z,u_001031,email,weekly_digest,sent
m_000002964,2026-01-30T19:45:02Z,u_002867,push,weight_loss_series,sent
m_000002965,2026-02-01T01:10:11Z,u_003891,push,stress_relief_program,sent
m_000002966,2026-01-29T00:49:27Z,u_002010,email,stress_relief_program,delivered
m_000002967,2026-01-28T22:12:21Z,u_002616,sms,stress_relief_program,sent
m_000002968,2026-01-31T01:33:09Z,u_001437,email,sleep_challenge,sent
m_000002969,2026-01-30T15:46:10Z,u_001581,sms,weight_loss_series,delivered
m_000002970,2026-01-31T23:52:23Z,u_004678,email,new_content_alert,delivered
m_000002971,2026-01-28T03:28:46Z,u_004456,sms,weight_loss_series,delivered
m_000002972,2026-01-31T00:37:14Z,u_000292,email,stress_relief_program,delivered
m_000002973,2026-01-30T23:54:00Z,u_002133,email,new_content_alert,sent
m_000002974,2026-02-02T07:04:41Z,u_000041,email,stress_relief_program,clicked
m_000002975,2026-02-02T00:24:13Z,u_004358,sms,weekly_digest,opened
m_000002976,2026-01-29T22:28:06Z,u_000935,push,heart_health_month,sent
m_000002977,2026-01-30T03:11:54Z,u_004586,email,weekly_digest,sent
m_000002978,2026-02-02T15:07:42Z,u_003436,push,sleep_challenge,opened
m_000002979,2026-01-29T05:29:05Z,u_000606,email,weight_loss_series,delivered
m_000002980,2026-01-27T00:16:12Z,u_001418,sms,sleep_challenge,opened
m_000002981,2026-01-28T13:50:01Z,u_002449,email,heart_health_month,opened
m_000002982,2026-01-28T20:35:22Z,u_002877,sms,heart_health_month,sent
m_000002983,2026-02-02T15:26:42Z,u_002305,push,weight_loss_series,sent
m_000002984,2026-01-30T11:28:17Z,u_001679,email,weight_loss_series,sent
m_000002985,2026-01-30T11:38:01Z,u_002118,push,stress_relief_program,delivered
m_000002986,2026-02-02T08:43:37Z,u_004919,sms,weekly_digest,delivered
m_000002987,2026-01-29T01:19:29Z,u_001889,sms,weekly_digest,sent
m_000002988,2026-02-02T06:23:39Z,u_002893,email,new_content_alert,sent
m_000002989,2026-02-01T10:25:30Z,u_001078,push,stress_relief_program,sent
m_000002990,2026-01-29T01:47:05Z,u_000311,email,heart_health_month,sent
m_000002991,2026-01-27T22:55:02Z,u_003211,push,heart_health_month,sent
m_000002992,2026-01-28T15:39:55Z,u_003163,sms,weekly_digest,clicked
m_000002993,2026-01-28T21:38:04Z,u_004021,email,sleep_challenge,sent
m_000002994,2026-01-28T15:06:13Z,u_000392,email,heart_health_month,opened
m_000002995,2026-01-28T05:11:54Z,u_003113,email,weight_loss_series,sent
m_000002996,2026-01-28T18:48:43Z,u_003803,email,weekly_digest,sent
m_000002997,2026-01-28T06:07:14Z,u_004117,push,weight_loss_series,delivered
m_000002998,2026-01-29T02:27:37Z,u_002774,email,new_content_alert,opened
m_000002999,2026-01-29T00:59:03Z,u_002293,sms,weight_loss_series,opened
m_000003000,2026-01-31T07:00:27Z,u_003049,sms,new_content_alert,sent
m_000003001,2026-01-27T06:10:05Z,u_002867,sms,new_content_alert,sent
m_000003002,2026-01-30T20:14:27Z,u_001505,email,heart_health_month,opened
m_000003003,2026-01-29T06:36:18Z,u_002026,email,weight_loss_series,sent
m_000003004,2026-01-31T23:01:52Z,u_004518,email,sleep_challenge,sent
m_000003005,2026-01-28T02:33:35Z,u_004168,push,stress_relief_program,opened
m_000003006,2026-01-31T16:09:46Z,u_000496,sms,stress_relief_program,delivered
m_000003007,2026-02-01T22:59:41Z,u_001599,push,weekly_digest,opened
m_000003008,2026-01-30T23:17:49Z,u_002978,push,stress_relief_program,delivered
m_000003009,2026-01-27T17:03:33Z,u_001892,sms,new_content_alert,sent
m_000003010,2026-01-31T20:38:28Z,u_001616,email,heart_health_month,sent
m_000003011,2026-01-29T10:18:29Z,u_002499,email,weight_loss_series,sent
m_000003012,2026-02-02T08:18:53Z,u_004608,email,stress_relief_program,sent
m_000003013,2026-02-02T11:21:12Z,u_002567,push,heart_health_month,sent
m_000003014,2026-01-29T06:35:58Z,u_002481,push,heart_health_month,sent
m_000003015,2026-01-29T15:49:54Z,u_001763,sms,weight_loss_series,sent
m_000003016,2026-02-01T10:29:44Z,u_002521,email,weekly_digest,sent
m_000003017,2026-02-02T09:06:42Z,u_000015,sms,weight_loss_series,sent
m_000003018,2026-01-29T02:23:14Z,u_000369,email,weekly_digest,opened
m_000003019,2026-02-02T02:29:41Z,u_003889,sms,sleep_challenge,sent
m_000003020,2026-01-29T08:17:37Z,u_001085,sms,weight_loss_series,sent
m_000003021,2026-01-29T08:37:52Z,u_002608,sms,new_content_alert,sent
m_000003022,2026-01-28T01:42:43Z,u_001984,email,new_content_alert,sent
m_000003023,2026-01-27T23:07:56Z,u_003829,push,heart_health_month,sent
m_000003024,2026-02-02T15:51:30Z,u_000394,push,stress_relief_program,sent
m_000003025,2026-01-27T15:38:02Z,u_002663,push,sleep_challenge,sent
m_000003026,2026-01-28T05:40:49Z,u_004132,sms,stress_relief_program,delivered
m_000003027,2026-01-31T14:33:52Z,u_004686,email,sleep_challenge,sent
m_000003028,2026-02-02T05:24:18Z,u_001773,sms,weekly_digest,sent
m_000003029,2026-01-27T23:43:32Z,u_004362,sms,new_content_alert,opened
m_000003030,2026-02-01T13:19:25Z,u_000052,push,weekly_digest,sent
m_000003031,2026-01-31T11:48:58Z,u_002022,sms,weekly_digest,sent
m_000003032,2026-01-29T09:09:11Z,u_001567,email,weekly_digest,sent
m_000003033,2026-01-30T05:57:31Z,u_002728,sms,new_content_alert,opened
m_000003034,2026-01-27T02:29:19Z,u_001800,push,weight_loss_series,sent
m_000003035,2026-02-01T21:59:01Z,u_002536,push,weight_loss_series,delivered
m_000003036,2026-01-28T04:35:04Z,u_001058,push,new_content_alert,opened
m_000003037,2026-01-29T09:28:58Z,u_004347,email,weekly_digest,delivered
m_000003038,2026-01-28T00:23:35Z,u_001805,sms,weight_loss_series,opened
m_000003039,2026-02-02T04:40:27Z,u_004016,sms,stress_relief_program,clicked
m_000003040,2026-01-31T08:26:53Z,u_002016,sms,weight_loss_series,sent
m_000003041,2026-02-01T12:00:46Z,u_003864,email,stress_relief_program,sent
m_000003042,2026-01-27T19:24:35Z,u_004996,push,stress_relief_program,delivered
m_000003043,2026-01-29T17:16:08Z,u_000301,push,sleep_challenge,sent
m_000003044,2026-01-27T04:53:54Z,u_000993,push,sleep_challenge,opened
m_000003045,2026-02-02T10:09:15Z,u_003000,push,weight_loss_series,sent
m_000003046,2026-01-27T17:32:08Z,u_000669,push,weight_loss_series,sent
m_000003047,2026-01-30T19:35:00Z,u_001989,push,new_content_alert,sent
